abs_time_hours,Activity,BPM,RMSSD,Detrended,mask
38.63333333333333,5,77,52.78,6.439803288693858,False
38.88333333333333,973,86,44.05,5.861672304236866,False
39.13333333333333,57,75,72.04,3.980172609405571,False
39.38333333333333,108,79,37.25,3.295340199977656,False
39.63333333333333,159,71,55.39,3.007211485653778,False
39.88333333333333,188,70,56.86,3.015823275619105,False
40.13333333333333,61,67,105.21,3.621212763945042,False
40.38333333333333,315,73,63.42,3.923417514954299,False
40.63333333333333,940,81,82.43,4.122475448720607,False
40.88333333333333,475,62,87.49,4.7184248262644095,False
41.13333333333333,280,72,350.57,4.811304234635744,True
41.38333333333333,106,60,90.38,4.301152572650688,False
41.63333333333333,33,60,91.75,4.488009035716623,False
41.88333333333333,1615,83,44.41,4.4719131013156,False
42.13333333333333,38,69,81.29,4.152904514007409,False
42.38333333333333,4,65,81.29,4.6310232707782415,False
42.63333333333333,40,63,73.22,5.20630960642412,False
42.88333333333333,10,64,71.08,5.078803978554725,False
43.13333333333333,6,62,79.79,4.648547052792779,False
43.38333333333333,10,61,78.37,4.215579688202964,False
43.63333333333333,16,60,72.62,4.0799429228167945,False
43.88333333333333,10,58,87.74,4.141677958370382,False
44.13333333333333,25,60,90.06,4.4008261461165885,True
44.38333333333333,1604,68,96.34,4.357428972327059,False
44.63333333333333,189,61,87.69,4.111528043332152,True
44.88333333333333,0,57,98.02,4.16316507132719,False
45.13333333333333,1571,84,32.67,5.312381859978289,False
45.38333333333333,2506,106,17.25,5.359220289687668,False
45.63333333333333,126,70,56.58,4.303722303928112,False
45.88333333333333,238,75,49.02,4.045929894462355,False
46.13333333333333,32,63,95.62,5.185885087501843,False
46.38333333333333,300,75,55.57,6.823629929593508,False
46.63333333333333,28,60,121.39,7.159206473452128,False
46.88333333333333,262,72,54.75,5.8926567645611465,False
47.13333333333333,176,73,52.1,4.824022826873939,False
47.38333333333333,134,71,62.28,4.553346649677375,True
47.63333333333333,141,60,96.6,4.680670173328837,False
47.88333333333333,231,71,54.74,4.606035276799624,False
48.13333333333333,124,67,123.15,4.729483763329785,False
48.38333333333333,1,71,65.77,4.651057348069818,False
48.63333333333333,4,69,84.75,4.570797644510032,False
48.88333333333333,354,71,65.84,4.58874615168805,False
49.13333333333333,46,72,97.78,4.30494424161954,False
49.38333333333333,161,63,121.41,4.119433146020896,True
49.63333333333333,12,57,116.83,3.832253944709149,False
49.88333333333333,13,54,89.64,3.943447552481072,False
50.13333333333333,0,52,28.38,3.9530547073761806,False
50.38333333333333,0,52,64.66,3.961115958233504,False
50.63333333333333,0,52,56.93,3.767671653255218,False
50.88333333333333,0,52,87.4,3.772761928027593,False
51.13333333333333,0,53,84.0,3.77642669404848,False
51.38333333333333,3,56,88.17,3.77870562738347,False
51.63333333333333,0,53,74.57,3.979638157339323,False
51.88333333333333,0,53,72.79,4.77926345574683,False
52.13333333333333,0,52,75.31,4.577620425788346,False
52.38333333333333,0,52,80.29,4.574747691795793,False
52.63333333333333,11,0,922.18,4.27068358847453,True
52.88333333333333,0,51,232.14,3.765466150494438,False
53.13333333333333,0,50,159.08,3.759133102993937,False
53.38333333333333,0,51,138.32,3.751721851556741,True
53.63333333333333,0,0,0.0,3.74326947215172,True
53.88333333333333,0,0,0.0,3.7338127021387946,True
54.13333333333333,0,52,276.13,3.8233879310873258,True
54.38333333333333,0,53,87.85,3.812031191342791,False
54.63333333333333,1,50,284.45,3.6997781496330977,False
54.88333333333333,0,0,347.16,3.6866640982876513,True
55.13333333333333,0,50,584.48,3.6727239471556783,True
55.38333333333333,0,0,425.03,3.757992214851561,True
55.63333333333333,0,49,547.44,3.6425030216763856,True
55.88333333333333,3,53,386.07,3.6262900812229457,True
56.13333333333333,0,48,242.29,3.609386693388983,False
56.38333333333333,0,48,239.16,3.591825736708964,True
56.63333333333333,0,48,200.36,3.5736396618792656,False
56.88333333333333,7,54,226.82,3.5548604845174845,False
57.13333333333333,13,0,0.0,3.7355197789424666,True
57.38333333333333,5,0,0.0,3.915648671708772,True
57.63333333333333,409,75,64.7,3.7952778357045256,True
57.88333333333333,284,75,47.98,3.7744374841667554,False
58.13333333333333,1866,87,31.97,3.953157365036915,False
58.38333333333333,443,78,42.29,4.031466756133364,False
58.63333333333333,1871,88,253.58,4.109394459155219,True
58.88333333333333,27,73,303.23,4.086968795929708,True
59.13333333333333,316,0,799.1,4.064217602556184,True
59.38333333333333,43,63,75.92,3.941168226319352,False
59.63333333333333,3,59,93.54,4.017847520384951,False
59.88333333333333,0,55,109.61,4.094281840765494,False
60.13333333333333,379,66,75.04,4.070497042164797,False
60.38333333333333,552,70,77.12,3.8465184748782657,False
60.63333333333333,64,75,47.46,4.022370981505533,False
60.88333333333333,76,71,61.08,5.298078894062519,False
61.13333333333333,140,75,42.11,5.873666031096773,False
61.38333333333333,3642,104,24.78,4.849155695592208,False
61.63333333333333,300,83,33.23,4.224570672616698,False
61.88333333333333,252,84,65.87,3.99993322750886,False
62.13333333333333,2785,119,20.31,3.575265103670334,False
62.38333333333333,496,94,30.96,3.2505875219534768,False
62.63333333333333,456,104,103.62,3.8259211784756415,True
62.88333333333333,222,99,44.06,6.001286244364618,False
63.13333333333333,738,116,12.03,5.976702364780565,False
63.38333333333333,1561,111,380.74,5.8521886579693785,True
63.63333333333333,248,91,55.69,5.627763715738959,True
63.88333333333333,76,0,577.88,5.403445602728992,True
64.13333333333333,116,79,33.81,4.879251857020614,False
64.38333333333333,64,74,54.92,5.055199490261689,False
64.63333333333333,7,66,82.69,5.631304988418016,False
64.88333333333333,20,76,47.99,5.107584312505598,False
65.13333333333333,25,66,66.63,4.284052899972422,False
65.38333333333333,2,62,82.97,4.260725665663998,False
65.63333333333333,53,66,87.89,4.637617003379631,False
65.88333333333333,272,70,146.14,4.814740787838227,True
66.13333333333333,27,56,66.28,5.092110376391313,True
66.38333333333333,1305,90,34.75,4.869738611282868,False
66.63333333333333,1,72,51.49,4.747637821952731,False
66.88333333333333,2168,89,34.62,4.925819827581141,False
67.13333333333333,2610,93,32.29,5.004295940350537,False
67.38333333333333,9,79,50.42,5.283076967193721,False
67.63333333333333,148,83,35.94,6.16217321476076,False
67.88333333333333,470,86,30.98,6.241594491088472,False
68.13333333333333,2729,92,25.89,5.121350110250567,False
68.38333333333333,2181,96,27.4,4.501448895692826,False
68.63333333333333,162,71,102.43,4.981899184158205,False
68.88333333333333,4,67,59.04,5.462708830037824,False
69.13333333333333,1,69,47.32,5.343885209478681,False
69.38333333333333,56,71,59.28,4.92543522491041,False
69.63333333333333,179,73,52.04,4.607365309726706,False
69.88333333333333,342,78,43.17,4.489681433083962,False
70.13333333333333,2146,94,33.22,4.372389105086919,False
70.38333333333333,159,79,45.25,4.955493381543204,False
70.63333333333333,86,70,70.81,6.538998869452156,False
70.88333333333333,107,81,39.46,7.6229097327109105,False
71.13333333333333,185,73,65.87,6.407229697558324,False
71.38333333333333,0,73,50.51,4.691962058158188,False
71.63333333333333,594,81,54.74,4.177109682733021,True
71.88333333333333,266,79,36.35,4.162675019465513,False
72.13333333333334,291,69,104.55,4.7486601030534175,True
72.38333333333334,0,63,99.18,4.935066560507307,False
72.63333333333334,92,70,102.64,4.621895617715851,False
72.88333333333334,0,54,76.34,4.409148106370656,False
73.13333333333334,0,53,98.42,4.396824470434426,False
73.38333333333334,0,52,134.33,4.484924772563176,False
73.63333333333334,0,52,138.43,4.573448701753101,False
73.88333333333334,2,54,179.69,4.562395579749799,False
74.13333333333334,0,52,164.47,4.451764368466581,False
74.38333333333334,0,52,149.58,4.341553677022476,False
74.63333333333334,0,51,173.66,4.231761769468988,False
74.88333333333334,0,50,188.77,4.222386571280727,False
75.13333333333334,0,51,188.04,4.213425678180892,False
75.38333333333334,12,49,231.57,4.204876362384103,False
75.63333333333334,0,44,878.58,4.096735581059559,True
