abs_time_hours,Activity,BPM,RMSSD,Detrended,mask
60.766666666666666,143,96,47.89,4.502272264703352,True
61.016666666666666,174,91,75.06,4.502512635526344,False
61.266666666666666,273,98,24.47,4.5027638179774,False
61.516666666666666,280,87,72.57,4.4030258033006255,False
61.766666666666666,776,99,27.81,4.203298581630396,False
62.016666666666666,65,96,35.8,4.103582141990252,False
62.266666666666666,552,93,32.54,4.0038764722919575,False
62.516666666666666,1,76,46.82,4.0041815593347305,False
62.766666666666666,673,86,43.68,4.304497388804642,False
63.016666666666666,2,79,40.87,5.404823945274193,False
63.266666666666666,11,86,25.39,8.005161212202053,False
63.516666666666666,0,79,63.59,10.40550917193298,False
63.766666666666666,760,91,35.51,10.30586780569792,False
64.01666666666667,1181,95,24.1,8.006237093614264,False
64.26666666666667,294,94,24.9,5.906617014686278,False
64.51666666666667,4,87,22.11,5.107007546805737,False
64.76666666666667,103,85,34.76,5.807408666752699,True
65.01666666666667,65,81,58.83,6.107820350196473,False
65.26666666666667,638,97,27.65,6.008242571696753,False
65.51666666666667,742,92,24.48,5.4086753047049445,False
65.76666666666667,605,88,28.75,4.609118521565643,False
66.01666666666667,10,84,18.96,4.509572193518305,False
66.26666666666667,699,89,32.24,4.610036290699096,False
66.51666666666667,471,80,31.41,4.510510782142902,False
66.76666666666667,279,85,49.03,4.310995635785535,False
67.01666666666667,0,72,34.98,4.1114908184660965,False
67.26666666666667,1206,84,28.3,4.111996295929531,False
67.51666666666667,419,79,34.26,3.9125120328293512,False
67.76666666666667,250,78,28.82,4.113037992730543,False
68.01666666666667,1379,81,34.5,4.4135741381126365,False
68.26666666666667,327,78,32.44,4.314120430372967,False
68.51666666666667,253,75,35.66,4.114676829830107,False
68.76666666666667,94,70,102.11,4.115243295727462,False
69.01666666666667,612,76,92.8,4.315819786237062,False
69.26666666666667,952,75,79.46,4.116406258463521,False
69.51666666666667,7,61,57.31,4.017002668448157,False
69.76666666666667,3931,91,27.72,4.01760897117331,False
70.01666666666667,534,78,168.77,3.918225120566815,True
70.26666666666667,123,71,214.57,3.818851069506661,True
70.51666666666667,0,69,70.64,4.01948676982582,False
70.76666666666667,1,74,39.26,6.020132172317241,False
71.01666666666667,46,71,45.26,6.320787226739029,False
71.26666666666667,11,60,58.33,5.121451881819788,False
71.51666666666667,0,60,55.84,5.3221260852641326,False
71.76666666666667,8,60,105.87,5.5228097837583805,False
72.01666666666667,0,57,40.99,5.723502922976403,False
72.26666666666667,0,58,39.61,6.12420544758565,False
72.51666666666667,0,61,35.65,6.624917301253346,False
72.76666666666667,0,60,37.04,6.825638426652844,False
73.01666666666667,3,60,224.56,7.0263687654701625,True
73.26666666666667,0,59,43.41,7.627108258410668,False
73.51666666666667,0,59,35.81,7.927856845205935,False
73.76666666666667,0,58,38.43,7.428614464620773,False
74.01666666666667,0,56,47.79,6.729381054460403,False
74.26666666666667,0,56,41.95,6.530156551577808,False
74.51666666666667,0,61,74.19,6.4309408918812405,False
74.76666666666667,0,54,317.66,6.031734010341886,True
75.01666666666667,0,54,135.34,5.8325358410016905,False
75.26666666666667,0,54,88.36,5.833346316981347,False
75.51666666666667,6,55,84.72,5.534165370488428,False
75.76666666666667,1,53,295.46,5.134992932825687,True
76.01666666666667,0,70,35.04,5.635828934399502,False
76.26666666666667,0,56,56.17,6.23667330472848,False
76.51666666666667,0,55,45.07,5.737525972452209,False
76.76666666666667,0,55,40.36,5.33838686534016,False
77.01666666666667,0,52,511.62,5.33925591030074,True
77.26666666666667,0,53,54.07,4.940133033390485,False
77.51666666666667,0,53,548.22,4.441018159823412,True
77.76666666666667,0,62,49.17,3.9419112139805,False
78.01666666666667,0,56,157.47,3.642812119419328,False
78.26666666666667,16,55,317.63,3.6437207988838423,True
78.51666666666667,0,52,118.64,3.844637174314272,False
78.76666666666667,0,52,58.68,3.845561166857176,False
79.01666666666667,13,53,524.95,3.846492696875632,True
79.26666666666667,1,56,132.82,4.147431683959557,False
79.51666666666667,17,59,276.68,4.348378046936159,True
79.76666666666667,0,53,129.87,4.34933170388053,False
80.01666666666667,1,53,401.12,4.550292572126356,True
80.26666666666667,0,52,303.02,4.651260568276757,True
80.51666666666667,0,60,121.92,4.652235608215262,False
80.76666666666667,4,59,293.82,4.553217607116902,False
81.01666666666667,140,72,100.78,4.454206479459423,True
81.26666666666667,5,58,162.82,4.45520213903462,False
81.51666666666667,4,62,134.32,4.656204498959799,False
81.76666666666667,1,60,54.94,4.557213471689338,False
82.01666666666667,170,81,32.46,4.558228969026384,False
82.26666666666667,3,72,101.54,5.859250902134639,False
82.51666666666667,0,77,43.46,7.760279181550279,False
82.76666666666667,0,78,49.41,7.761313717193964,False
83.01666666666667,2,77,118.08,6.162354418382964,True
83.26666666666667,230,103,34.07,4.76340119384339,False
83.51666666666667,664,96,28.51,4.164453951722519,True
83.76666666666667,835,104,37.73,4.365512599601227,False
84.01666666666667,18,85,25.99,4.566577044506516,False
84.26666666666667,1640,99,31.48,4.86764719292414,False
84.51666666666667,340,99,27.04,4.868722950811315,False
84.76666666666667,3278,110,18.45,4.66980422360954,False
85.01666666666667,1023,97,29.61,4.47089091625748,False
85.26666666666667,1,90,28.97,4.671982933203962,False
85.51666666666667,2897,119,13.37,4.973080178421034,False
85.76666666666667,12,93,25.24,4.9741825554171255,False
86.01666666666667,25,83,57.62,5.375289967250267,False
86.26666666666667,146,82,29.35,5.3764023165414105,False
86.51666666666667,121,85,30.56,5.077519505487798,False
86.76666666666667,1081,95,25.48,4.778641435876429,False
87.01666666666667,389,87,21.84,4.479768009097578,False
87.26666666666667,574,88,31.32,4.680899126158396,False
87.51666666666667,4440,115,19.21,4.982034687696561,False
87.76666666666667,35,78,63.72,5.083174593994007,True
88.01666666666667,575,86,26.2,5.484318744990704,False
88.26666666666667,218,85,122.83,4.885467040298495,False
88.51666666666667,224,89,26.8,4.186619379214999,False
88.76666666666667,41,80,40.59,4.2877756607375535,False
89.01666666666667,13,75,42.2,4.48893578357722,False
89.26666666666667,34,75,36.14,4.590099646172821,False
89.51666666666667,2,74,35.75,4.691267146705049,False
89.76666666666667,1399,90,37.44,4.692438183110587,False
90.01666666666667,902,82,28.89,4.493612653096292,False
90.26666666666668,649,81,35.58,4.39479045415341,False
90.51666666666668,916,81,36.32,4.495971483571821,False
90.76666666666668,377,81,85.99,4.397155638454318,False
91.01666666666668,855,82,35.24,4.398342815730928,False
91.26666666666668,496,81,30.01,4.399532912173242,False
91.51666666666668,588,82,27.76,4.400725824408782,False
91.76666666666668,811,79,29.72,4.301921448935386,False
92.01666666666668,75,77,31.59,4.3031196821356135,False
92.26666666666668,263,80,83.18,4.404320420291167,False
92.51666666666668,36,71,64.28,4.605523559597329,False
92.76666666666668,1,70,50.18,5.506728996177409,False
93.01666666666668,45,70,54.02,6.407936626097199,False
93.26666666666668,1,75,40.93,6.8091463453794425,False
93.51666666666668,67,79,49.25,6.91035805001829,False
93.76666666666668,10,80,33.66,6.211571635993781,False
94.01666666666668,1,71,49.38,5.712786999286299,False
94.26666666666668,27,74,46.96,6.414004035891037,False
94.51666666666668,58,77,39.22,6.815222641832454,False
94.76666666666668,29,66,45.33,6.41644271317872,False
95.01666666666668,51,74,71.9,6.017664146056147,False
95.26666666666668,29,60,49.85,6.018886836663609,False
95.51666666666668,0,60,51.73,6.220110681286944,False
95.76666666666668,0,60,37.91,6.421335576313332,False
96.01666666666668,0,59,38.11,6.622561418245659,False
96.26666666666668,0,58,38.04,6.723788103716839,False
96.51666666666668,0,55,58.54,6.425015529504127,False
96.76666666666668,0,58,40.09,6.126243592543395,False
97.01666666666668,0,54,41.93,5.827472189943366,False
97.26666666666668,13,57,113.03,5.528701218999822,False
97.51666666666668,9,56,215.27,5.12993057720977,False
97.76666666666668,0,53,252.4,5.131160162285571,False
98.01666666666668,0,51,43.86,5.132389872169018,False
98.26666666666668,0,52,51.26,5.033619605045371,False
98.51666666666668,0,58,115.11,5.134849259357351,False
98.76666666666668,22,59,118.61,5.0360787338190685,False
99.01666666666668,0,54,150.14,4.837307927429908,False
99.26666666666668,14,53,214.04,4.638536739488358,False
99.51666666666668,0,51,63.48,4.439765069605771,False
99.76666666666668,0,52,54.32,4.6409928177200745,False
100.01666666666668,2,55,433.55,4.742219884109413,True
100.26666666666668,0,52,52.76,4.443446169405718,False
100.51666666666668,11,55,99.03,4.544671574608221,False
100.76666666666668,0,51,189.67,4.645896001096888,True
101.01666666666668,26,57,329.85,4.647119350645778,True
101.26666666666668,0,58,124.09,4.548341525436336,False
101.51666666666668,0,53,70.83,4.549562428070591,False
101.76666666666668,0,53,171.62,4.650781961584293,True
102.01666666666668,6,55,47.23,4.552000029459951,False
102.26666666666668,0,52,114.14,4.653216535639791,False
102.51666666666668,1,52,65.78,4.65443138453863,False
102.76666666666668,0,50,128.78,4.455644481056654,False
103.01666666666668,3,53,299.54,4.356855730592104,False
103.26666666666668,3,52,454.31,4.258065039053874,True
103.51666666666668,20,53,147.75,4.459272312874006,True
103.76666666666668,1,52,254.31,4.460477459020084,False
