abs_time_hours,Activity,BPM,RMSSD,Detrended,mask
60.7,75,99,55.89,4.940775715927948,True
60.95,108,86,46.73,4.740620213170723,False
61.2,1179,97,31.04,4.540466167325785,True
61.45,448,101,32.35,4.240313589919788,False
61.7,245,94,34.43,3.840162492335269,False
61.95,246,92,49.05,3.4400128858085104,False
62.2,1034,96,54.32,3.2398647814274426,True
62.45,173,82,41.06,3.039718190129541,False
62.7,222,83,45.17,2.939573122699753,False
62.95,79,83,45.99,3.3394295897684407,False
63.2,0,77,86.69,5.439287601809344,False
63.45,18,79,97.26,8.439147169137557,False
63.7,567,85,33.91,9.83900830190754,False
63.95,4388,108,14.11,8.838871010111117,False
64.2,2267,104,18.46,6.738735303575544,False
64.45,1,94,19.07,5.538601191961561,False
64.7,2,84,24.56,5.638468684761472,False
64.95,1472,96,22.2,5.938337791297253,False
65.2,642,97,19.01,5.838208520718689,False
65.45,791,100,21.65,5.538080882001519,False
65.7,1155,93,28.68,5.037954883945614,False
65.95,37,83,22.57,4.737830535173178,False
66.2,358,88,30.21,4.737707844126972,True
66.45,1036,86,26.1,4.637586819068559,False
66.7,4,73,58.97,4.337467468076586,False
66.95,2,74,34.89,4.337349799045075,False
67.2,638,82,33.5,4.33723381968176,False
67.45,251,79,33.24,4.137119537506431,False
67.7,451,75,66.98,4.137006959849317,False
67.95,203,74,144.22,4.336896093849495,False
68.2,821,84,50.46,4.536786946453321,False
68.45,259,76,48.51,4.436679524412902,False
68.7,1063,83,40.54,4.336573834284579,False
68.95,766,78,39.42,4.236469882427449,False
69.2,79,73,56.65,4.1363676750019245,True
69.45,1437,77,43.3,4.136267217968304,False
69.7,296,69,40.58,4.03616851708539,False
69.95,445,79,124.65,4.036071577909127,False
70.2,295,76,42.09,4.135976405791276,False
70.45,73,74,46.02,4.235883005878113,False
70.7,2,72,42.87,5.135791383109176,False
70.95,0,69,49.96,6.235701542216021,False
71.2,141,68,80.61,6.03561348772103,False
71.45,0,62,52.06,5.635527223936244,False
71.7,27,62,55.88,5.735442754962219,False
