abs_time_hours,Activity,BPM,RMSSD,Detrended,mask
39.833333333333336,225,114,16.58,5.083112909272,False
40.08333333333333,33,110,17.73,5.483238030080323,False
40.33333333333333,67,107,19.65,5.083361261568344,False
40.58333333333333,72,105,22.36,4.483482591052846,False
40.83333333333333,36,101,23.67,4.183602005575406,False
41.08333333333333,59,98,22.5,4.083719491904557,False
41.33333333333333,96,103,23.77,3.983835036538125,False
41.58333333333333,66,98,23.39,3.98394862570574,False
41.83333333333333,20,90,60.16,3.7840602453714975,False
42.08333333333333,971,103,17.75,3.7841698812368008,False
42.33333333333333,16,86,24.89,3.684277518743364,False
42.58333333333333,3,87,26.29,3.584383143076385,False
42.83333333333333,4,86,28.73,3.8844867391678792,False
43.08333333333333,1672,105,14.33,3.884588291700197,False
43.33333333333333,2,108,16.82,3.6846877851096895,False
43.58333333333333,2,106,12.81,4.584785203590565,False
43.83333333333333,2838,111,7.05,6.684880531098885,False
44.08333333333333,2961,112,5.76,7.484973751356758,False
44.33333333333333,2730,112,5.54,6.785064847856681,False
44.58333333333333,19,117,9.61,5.785153803866051,False
44.83333333333333,9,112,12.91,5.785240602431857,False
45.08333333333333,25,109,14.3,5.78532522638552,False
45.33333333333333,19,112,16.43,5.38540765834791,False
45.58333333333333,14,112,14.42,4.785487880734535,False
45.83333333333333,2581,117,5.97,3.9855658757608734,False
46.08333333333333,30,110,9.4,3.985641625447901,False
46.33333333333333,23,108,12.65,4.685715111627749,False
46.58333333333333,7,109,12.77,4.885786315949554,False
46.83333333333333,2599,108,8.34,4.585855219885456,False
47.08333333333333,928,108,7.61,4.485921804736751,False
47.33333333333333,174,100,13.45,4.785986051640224,False
47.58333333333333,1579,118,10.74,4.786047941574618,False
47.83333333333333,67,113,91.76,4.48610745536728,True
48.083333333333336,0,80,21.35,4.286164573700949,False
48.333333333333336,0,77,24.09,4.686219277120713,False
48.583333333333336,0,78,14.93,5.086271546041108,False
48.833333333333336,0,79,13.83,4.986321360753368,False
49.083333333333336,0,74,19.61,4.886368701432849,False
49.333333333333336,0,71,31.0,4.686413548146566,False
49.583333333333336,0,77,17.68,4.386455880860913,False
49.833333333333336,2,71,28.15,4.086495679449503,False
50.083333333333336,15,72,26.36,3.586532923701162,False
50.333333333333336,0,65,16.25,2.7865675933280745,False
50.583333333333336,0,66,21.87,2.386599667974049,False
50.833333333333336,0,64,19.02,2.5866291272229347,False
51.083333333333336,0,72,31.16,3.0866559506071813,False
51.333333333333336,0,68,44.49,3.4866801176165088,False
51.583333333333336,1,65,33.9,3.586701607706733,False
51.833333333333336,0,66,36.52,3.686720400308714,False
52.083333333333336,0,67,36.63,3.7867364748374137,False
52.333333333333336,0,65,54.35,3.786749810701112,False
52.583333333333336,0,68,64.02,3.786760387310704,False
52.833333333333336,8,71,31.85,3.586768184089162,True
53.083333333333336,3,68,56.45,3.486773180481065,False
53.333333333333336,0,67,34.34,3.786775355962292,False
53.583333333333336,0,68,49.3,3.486774690049779,False
53.833333333333336,0,62,32.88,3.086771162311418,False
54.083333333333336,0,62,30.46,2.886764752376052,False
54.333333333333336,39,69,51.61,3.486755439943564,True
54.583333333333336,0,67,59.07,4.386743204795077,False
54.833333333333336,87,92,35.35,4.286728026803237,False
55.083333333333336,6,84,36.58,4.286709885942608,False
55.333333333333336,135,85,132.75,4.38668876230013,True
55.583333333333336,86,92,21.04,4.286664636085691,False
55.833333333333336,2,95,21.6,4.786637487642759,False
56.083333333333336,0,98,16.55,6.4866072974591145,False
56.333333333333336,0,95,20.79,7.586574046177635,False
56.583333333333336,1,97,22.16,7.086537714607173,False
56.833333333333336,23,106,18.81,5.7864982837334935,False
57.083333333333336,20,105,17.73,5.286455734730274,False
57.333333333333336,38,99,21.5,5.486410048970169,False
57.583333333333336,257,104,22.25,5.086361208035932,False
57.833333333333336,34,96,24.88,4.686309193731597,False
58.083333333333336,57,96,29.21,4.586253988093694,False
58.333333333333336,26,94,26.29,4.486195573402521,False
58.583333333333336,444,96,33.36,4.386133932193467,False
58.833333333333336,8,90,32.82,4.486069047268349,False
59.083333333333336,24,89,30.88,4.4860009017068,False
59.333333333333336,23,91,29.68,4.585929478877682,False
59.583333333333336,31,93,30.98,4.785854762450525,False
59.833333333333336,30,91,31.6,4.885776736406989,False
60.083333333333336,10,92,32.52,4.885695385052325,False
60.333333333333336,30,94,31.19,4.785610693026878,False
60.583333333333336,46,93,49.64,4.9855226453175785,False
60.833333333333336,15,93,32.43,4.985431227269432,False
61.083333333333336,195,98,25.92,4.885336424597027,False
61.333333333333336,227,102,25.22,4.985238223396026,False
61.583333333333336,202,107,17.78,5.085136610154641,False
61.833333333333336,5,101,21.72,5.485031571765101,False
62.083333333333336,9,101,18.71,6.484923095535107,False
62.333333333333336,3,102,17.32,7.384811169199252,False
62.583333333333336,207,100,19.14,6.9846957809304095,False
62.833333333333336,140,106,18.26,6.284576919351108,False
63.083333333333336,276,105,19.86,6.284454573544839,False
63.333333333333336,9,99,22.51,6.484328733067359,False
63.583333333333336,40,97,22.15,6.584199387957896,False
63.833333333333336,5,100,14.73,7.1840665287503525,False
64.08333333333333,7,105,18.61,7.783930146484418,False
64.33333333333333,9,99,21.77,7.583790232716636,False
64.58333333333333,17,104,17.82,6.583646779531393,False
64.83333333333333,31,100,24.95,5.783499779551841,False
65.08333333333333,23,104,22.32,5.483349225950751,False
65.33333333333333,50,102,21.96,5.683195112461269,False
65.58333333333333,68,106,21.17,5.783037433387597,False
65.83333333333333,61,100,22.67,5.88287618361558,False
66.08333333333333,59,96,31.5,5.682711358623192,True
66.33333333333333,358,99,23.71,5.282542954490928,False
66.58333333333333,440,101,21.9,4.982370967912088,False
66.83333333333333,175,103,23.76,4.682195396202939,True
67.08333333333333,0,99,25.55,4.6820162373127765,False
67.33333333333333,337,109,23.5,5.28183348983386,True
67.58333333333333,3126,118,7.76,5.981647153011211,False
67.83333333333333,16,90,16.37,6.281457226752301,False
68.08333333333333,9,91,11.08,5.981263711636582,False
